STATION,STATION_NAME,DATE,HPCP
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130607 13:00,1
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130607 14:00,17
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130607 15:00,13
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130607 16:00,4
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130607 17:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130607 21:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130607 22:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130608 11:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130609 00:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130609 15:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130609 16:00,2
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130609 17:00,2
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130609 23:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 00:00,14
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 01:00,24
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 02:00,42
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 03:00,3
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 04:00,1
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 06:00,5
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 07:00,3
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 08:00,2
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 09:00,6
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 10:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 13:00,5
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 14:00,1
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 15:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 16:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 18:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 19:00,6
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 20:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130610 21:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130612 04:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130612 05:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130612 21:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130613 03:00,1
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130613 09:00,10
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130613 10:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130613 11:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130613 12:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130613 13:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130613 15:00,20
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130613 17:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130614 05:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130614 06:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130616 14:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130618 11:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130618 12:00,10
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130618 13:00,4
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130618 14:00,3
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130618 15:00,3
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130618 16:00,1
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130618 17:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130618 18:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130618 23:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130619 00:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130623 06:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130623 07:00,3
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130623 08:00,4
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130623 09:00,2
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130623 10:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130624 15:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130624 16:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130625 23:00,1
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130626 00:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130626 15:00,4
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130626 16:00,2
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130626 17:00,21
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130626 18:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130627 14:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130627 15:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130627 21:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130628 14:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130628 15:00,4
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130628 16:00,6
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130628 17:00,9
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130628 18:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130630 14:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130630 15:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130630 21:00,0
COOP:448903,WASHINGTON DC DULLES INTERNATIONAL AIRPORT VA US,20130630 22:00,0
