"System","Agency","Standardized Type","Agency-specific Type","Location","County","Latitude","Longitude","Open/Closed","Time Opened","Time Closed","Duration","Operator Notes","Notifications Sent","Responders","VMS Used","Vehicles Involved","Max Lanes Closed"
"VDOT NOVA","VADOT","Collision","incident","I-66W west @ MM 48.000","Prince William","38.803177","-77.5082","Closed","9/26/14 10:29 AM","9/26/14 11:21 AM","52 minutes","","1","1","","",""
"VDOT NOVA","VADOT","Collision","incident","I-95N north @ MM 174.000","Fairfax (County)","38.800705","-77.11505","Closed","9/26/14 9:01 AM","9/26/14 9:40 AM","39 minutes","","2","4","2","",""
"VDOT NOVA","VADOT","Collision","incident","VA-3E east @ MM 31.900","Fredericksburg (City)","38.296093","-77.50662","Closed","9/26/14 4:52 AM","9/26/14 5:23 AM","30 minutes","","1","1","","",""
"VDOT NOVA","VADOT","Collision","incident","Rt. 625E (Loudoun County) east","Loudoun","39.01104","-77.45683","Closed","9/26/14 9:33 AM","9/26/14 10:03 AM","30 minutes","","","","","",""
"VDOT NOVA","VADOT","Collision","incident","I-95S south @ MM 177.000","Alexandria (City)","38.795753","-77.060745","Closed","9/26/14 4:32 AM","9/26/14 6:41 AM","2 hours 9 minutes","","2","1","","",""
"VDOT NOVA","VADOT","Collision","incident","I-66E east @ MM 69.000","Arlington","38.884712","-77.15369","Closed","9/26/14 10:14 AM","9/26/14 12:00 PM","1 hour 46 minutes","","4","3","1","",""
"VDOT NOVA","VADOT","Collision","incident","Rt. 620E (Fairfax County) east","Fairfax (County)","38.827396","-77.316444","Closed","9/26/14 9:36 AM","9/26/14 10:09 AM","33 minutes","","","","","",""
"VDOT NOVA","VADOT","Collision","incident","I-66E east @ MM 57.000","Fairfax (County)","38.859276","-77.36127","Closed","9/26/14 7:23 AM","9/26/14 7:55 AM","31 minutes","","","1","2","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95S south @ MM 166.000","Fairfax (County)","38.728558","-77.200226","Closed","9/26/14 4:42 AM","9/26/14 5:02 AM","20 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95N north @ MM 156.000","Prince William","38.616123","-77.29856","Closed","9/26/14 4:30 AM","9/26/14 5:05 AM","35 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-395S south @ MM 2.000","Fairfax (County)","38.81062","-77.15102","Closed","9/26/14 5:17 AM","9/26/14 5:29 AM","12 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-66E east @ MM 58.300","Fairfax (County)","38.863617","-77.33751","Closed","9/26/14 4:48 AM","9/26/14 4:59 AM","11 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-66E east @ MM 54.000","Fairfax (County)","38.848972","-77.41797","Closed","9/26/14 4:57 AM","9/26/14 5:06 AM","9 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-395S south @ MM 4.600","Alexandria (City)","38.831104","-77.11081","Closed","9/26/14 4:13 AM","9/26/14 6:29 AM","2 hours 15 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95S south @ MM 162.200","Fairfax (County)","38.672688","-77.24514","Closed","9/26/14 6:10 AM","9/26/14 6:14 AM","3 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95S south @ MM 166.000","Fairfax (County)","38.728558","-77.200226","Closed","9/26/14 5:00 AM","9/26/14 6:06 AM","1 hour 6 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95N north @ MM 163.000","Fairfax (County)","38.691895","-77.226524","Closed","9/26/14 6:27 AM","9/26/14 7:00 AM","32 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95S south @ MM 162.200","Fairfax (County)","38.672688","-77.24514","Closed","9/26/14 5:21 AM","9/26/14 5:52 AM","31 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95N north @ MM 177.000","Alexandria (City)","38.79482","-77.06136","Closed","9/26/14 6:47 AM","9/26/14 6:52 AM","4 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95S south @ MM 176.400","Alexandria (City)","38.799294","-77.07102","Closed","9/26/14 6:56 AM","9/26/14 7:04 AM","8 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-395N north @ MM 4.000","Alexandria (City)","38.826454","-77.120224","Closed","9/26/14 6:58 AM","9/26/14 7:36 AM","38 minutes","","2","2","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95S south @ MM 160.000","Prince William","38.66803","-77.269066","Closed","9/26/14 4:05 AM","9/26/14 4:17 AM","11 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-66E east @ MM 67.800","Fairfax (County)","38.89533","-77.1713","Closed","9/26/14 7:27 AM","9/26/14 7:43 AM","16 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-395S south @ MM 3.000","Alexandria (City)","38.8172","-77.13463","Closed","9/26/14 6:10 AM","9/26/14 6:32 AM","22 minutes","","","1","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95N north @ MM 160.000","Prince William","38.668274","-77.267166","Closed","9/26/14 7:37 AM","9/26/14 7:41 AM","3 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-395S south @ MM 3.000","Alexandria (City)","38.8172","-77.13463","Closed","9/26/14 8:41 AM","9/26/14 10:06 AM","1 hour 24 minutes","","","1","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-66W west @ MM 71.900","Arlington","38.88831","-77.11389","Closed","9/26/14 7:55 AM","9/26/14 8:14 AM","19 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-66E east @ MM 57.000","Fairfax (County)","38.859276","-77.36127","Closed","9/26/14 7:56 AM","9/26/14 8:08 AM","12 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-66W west @ MM 69.000","Arlington","38.887405","-77.160126","Closed","9/26/14 8:08 AM","9/26/14 9:46 AM","1 hour 38 minutes","","1","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95S south @ MM 170.800","Fairfax (County)","38.79115","-77.16997","Closed","9/26/14 8:10 AM","9/26/14 8:19 AM","9 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95R north @ MM 164.200","Fairfax (County)","38.710136","-77.22176","Closed","9/26/14 8:17 AM","9/26/14 8:30 AM","13 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95N north @ MM 135.300","Stafford","38.359123","-77.47159","Closed","9/26/14 8:35 AM","9/26/14 8:49 AM","14 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-66E east @ MM 55.100","Fairfax (County)","38.852768","-77.39711","Closed","9/26/14 10:42 AM","9/26/14 10:56 AM","14 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95S south @ MM 139.200","Stafford","38.400173","-77.434044","Closed","9/26/14 10:43 AM","9/26/14 11:20 AM","36 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-495N north @ MM 44.800","Fairfax (County)","38.93843","-77.20645","Closed","9/26/14 9:19 AM","9/26/14 9:22 AM","2 minutes","","","0","","",""
"VDOT NOVA","VADOT","Disabled Vehicle","incident","I-95S south @ MM 163.000","Fairfax (County)","38.680195","-77.23179","Closed","9/26/14 9:26 AM","9/26/14 9:47 AM","20 minutes","","","0","","",""
"VDOT NOVA","VADOT","Traffic Congestion","incident","I-66E east @ MM 59.000","Fairfax (County)","38.865902","-77.32456","Closed","9/26/14 6:22 AM","9/26/14 7:21 AM","58 minutes","","","","","",""
"VDOT NOVA","VADOT","Traffic Congestion","incident","I-66E east @ MM 48.900","Prince William","38.809814","-77.49061","Closed","9/26/14 6:35 AM","9/26/14 7:21 AM","45 minutes","","","","","",""
"VDOT NOVA","VADOT","Traffic Congestion","incident","I-395N north @ MM 2.400","Fairfax (County)","38.812977","-77.14419","Closed","9/26/14 7:39 AM","9/26/14 8:57 AM","1 hour 18 minutes","","","","","",""
"VDOT NOVA","VADOT","Traffic Congestion","incident","I-66E east @ MM 53.000","Fairfax (County)","38.846024","-77.43393","Closed","9/26/14 5:54 AM","9/26/14 7:21 AM","1 hour 26 minutes","","","","","",""
"VDOT NOVA","VADOT","Traffic Congestion","incident","I-495N north @ MM 52.000","Fairfax (County)","38.838673","-77.218735","Closed","9/26/14 7:35 AM","9/26/14 8:49 AM","1 hour 14 minutes","","","","","",""
"Virginia 511","VADOT","Bridge Maintenance Operations","Work Zone","VA-46N north @ MM 14.200","Brunswick","36.715832","-77.851951","Closed","9/26/14 8:33 AM","9/26/14 5:10 PM","8 hours 37 minutes","","","","","",""
"Virginia 511","VADOT","Bridge Maintenance Operations","Work Zone","Rt. 631N (Lunenburg County) north","Lunenburg","36.921519","-78.397235","Closed","9/26/14 7:44 AM","9/26/14 3:44 PM","7 hours 59 minutes","","","","","",""
"Virginia 511","VADOT","Collision","Incident","I-85N north @ MM 38.000","Brunswick","36.922688","-77.758088","Closed","9/26/14 6:51 AM","9/26/14 8:12 AM","1 hour 20 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-64W west @ MM 159.000","Goochland","37.789308","-77.897784","Closed","9/26/14 4:57 AM","9/26/14 5:15 AM","17 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-95N north @ MM 108.000","Caroline","37.982116","-77.492552","Closed","9/26/14 5:16 AM","9/26/14 5:33 AM","16 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","Rt. 612N (New Kent County) north @ MM 3.200","New Kent","37.532764","-77.1154","Closed","9/26/14 6:57 AM","9/26/14 7:12 AM","15 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","US-60E east @ MM 166.700","Powhatan","37.524113","-77.830459","Closed","9/26/14 6:47 AM","9/26/14 8:22 AM","1 hour 34 minutes","","","","","3",""
"Virginia 511","VADOT","Collision","Incident","US-460W west @ MM 163.700","Botetourt","37.36508","-79.819104","Closed","9/26/14 10:39 AM","9/26/14 11:19 AM","39 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","US-60W west @ MM 165.500","Powhatan","37.52928","-77.8512","Closed","9/26/14 7:38 AM","9/26/14 8:19 AM","41 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","VA-288N north @ MM 32.300","Goochland","37.668644","-77.652664","Closed","9/26/14 7:54 AM","9/26/14 8:45 AM","51 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","VA-10E east @ MM 17.400","Chesterfield","37.354612","-77.406704","Closed","9/26/14 8:00 AM","9/26/14 8:49 AM","48 minutes","","","","","3",""
"Virginia 511","VADOT","Collision","Incident","Rt. 671E (Amelia County) north @ MM 0.700","Amelia","37.284524","-78.108984","Closed","9/26/14 9:05 AM","9/26/14 10:42 AM","1 hour 37 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-64E east @ MM 250.300","Newport News (City)","37.173704","-76.551616","Closed","9/26/14 9:18 AM","9/26/14 9:21 AM","2 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-95S south @ MM 98.000","Hanover","37.843928","-77.451992","Closed","9/26/14 9:41 AM","9/26/14 11:00 AM","1 hour 19 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-64W west @ MM 137.000","Louisa","37.976672","-78.212344","Closed","9/26/14 9:00 AM","9/26/14 9:50 AM","50 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","City Rt. 8665W (City of Chesapeake) west @ MM 0.000","Chesapeake (City)","36.785372","-76.233848","Closed","9/26/14 7:21 AM","9/26/14 8:16 AM","55 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-64W west @ MM 250.600","Newport News (City)","37.175992","-76.552152","Closed","9/26/14 9:22 AM","9/26/14 10:54 AM","1 hour 32 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","VA-155N north @ MM 7.500","New Kent","37.442468","-77.044056","Closed","9/26/14 10:02 AM","9/26/14 10:57 AM","55 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-64W west @ MM 250.700","Newport News (City)","37.174864","-76.551712","Closed","9/26/14 9:33 AM","9/26/14 10:56 AM","1 hour 23 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-395S south @ MM 8.000","Arlington","38.86436","-77.068896","Closed","9/26/14 4:29 AM","9/26/14 6:16 AM","1 hour 47 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","VA-168S south @ MM 15.800","Chesapeake (City)","36.777172","-76.256808","Closed","9/26/14 8:26 AM","9/26/14 8:29 AM","2 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","US-221N north @ MM 144.200","Bedford","37.37864","-79.248208","Closed","9/26/14 10:27 AM","9/26/14 11:11 AM","43 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-395S south @ MM 4.000","Alexandria (City)","38.826712","-77.120432","Closed","9/26/14 4:11 AM","9/26/14 6:05 AM","1 hour 53 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-395S south @ MM 5.000","Alexandria (City)","38.833192","-77.104","Closed","9/26/14 4:22 AM","9/26/14 6:31 AM","2 hours 9 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-81S south @ MM 237.000","Rockingham","38.314176","-78.930752","Closed","9/26/14 10:56 AM","9/26/14 11:46 AM","49 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-95S south @ MM 177.000","Fairfax (County)","38.795752","-77.060744","Closed","9/26/14 4:55 AM","9/26/14 6:41 AM","1 hour 46 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-64E east @ MM 260.700","Hampton (City)","37.067736","-76.430984","Closed","9/26/14 8:08 AM","9/26/14 9:34 AM","1 hour 26 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","VA-3E east @ MM 31.900","Fredericksburg (City)","38.296092","-77.506624","Closed","9/26/14 5:00 AM","9/26/14 5:23 AM","22 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-264W west @ MM 8.200","Norfolk (City)","36.844986","-76.281417","Closed","9/26/14 4:47 AM","9/26/14 6:06 AM","1 hour 18 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-95N north @ MM 174.000","Fairfax (County)","38.800704","-77.115048","Closed","9/26/14 9:03 AM","9/26/14 9:40 AM","36 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-81N north @ MM 305.400","Frederick","39.061968","-78.234832","Closed","9/26/14 7:57 AM","9/26/14 9:08 AM","1 hour 11 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","Rt. 682W (Rockingham County) west","Rockingham","38.35368","-78.920704","Closed","9/26/14 8:01 AM","9/26/14 9:05 AM","1 hour 4 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-64E east @ MM 283.500","Norfolk (City)","36.85364","-76.196016","Closed","9/26/14 6:43 AM","9/26/14 7:14 AM","30 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-64W west @ MM 272.800","Norfolk (City)","36.965488","-76.288624","Closed","9/26/14 6:07 AM","9/26/14 6:31 AM","23 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-66E east @ MM 57.000","Fairfax (County)","38.859276","-77.361264","Closed","9/26/14 7:27 AM","9/26/14 7:54 AM","26 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","Rt. 733E (Dinwiddie County) east @ MM 1.200","Dinwiddie","37.043964","-77.460528","Closed","9/26/14 10:54 AM","9/26/14 11:20 AM","26 minutes","","","","","1",""
"Virginia 511","VADOT","Collision","Incident","I-66W west @ MM 48.000","Prince William","38.803176","-77.5082","Closed","9/26/14 10:40 AM","9/26/14 11:21 AM","41 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-66E east @ MM 69.000","Arlington","38.884712","-77.153688","Closed","9/26/14 10:25 AM","9/26/14 11:59 AM","1 hour 34 minutes","","","","","5",""
"Virginia 511","VADOT","Collision","Incident","Rt. 620E (Fairfax County) east","Fairfax (County)","38.827396","-77.316448","Closed","9/26/14 9:41 AM","9/26/14 10:09 AM","28 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","Rt. 625E (Loudoun County) east","Loudoun","39.01104","-77.456832","Closed","9/26/14 9:35 AM","9/26/14 10:03 AM","28 minutes","","","","","2",""
"Virginia 511","VADOT","Collision","Incident","I-64E east @ MM 278.300","Norfolk (City)","36.903192","-76.249424","Closed","9/26/14 5:58 AM","9/26/14 6:11 AM","12 minutes","","","","","2",""
"Virginia 511","VADOT","Construction Work","Work Zone","US-1S south @ MM 45.400","Dinwiddie","36.981895","-77.716132","Closed","9/26/14 7:40 AM","9/26/14 4:33 PM","8 hours 53 minutes","","","","","",""
"Virginia 511","VADOT","Construction Work","Work Zone","VA-40E east @ MM 177.400","Dinwiddie","36.98167","-77.716811","Closed","9/26/14 7:40 AM","9/26/14 4:33 PM","8 hours 53 minutes","","","","","",""
"Virginia 511","VADOT","Construction Work","Work Zone","Rt. 7537E (Henrico County) east","Henrico","37.540775","-77.376967","Closed","9/26/14 9:20 AM","9/26/14 4:09 PM","6 hours 49 minutes","","","","","",""
"Virginia 511","VADOT","Construction Work","Work Zone","US-360E east @ MM 170.500","King and Queen","37.803356","-77.055869","Closed","9/26/14 9:42 AM","9/26/14 8:03 PM","10 hours 20 minutes","","","","","",""
"Virginia 511","VADOT","Disabled Vehicle","Incident","I-95N north @ MM 135.300","Stafford","38.359124","-77.471592","Closed","9/26/14 8:36 AM","9/26/14 8:49 AM","12 minutes","","","","","1",""
"Virginia 511","VADOT","Disabled Vehicle","Incident","I-395S south @ MM 3.000","Alexandria (City)","38.8172","-77.134632","Closed","9/26/14 9:14 AM","9/26/14 10:06 AM","51 minutes","","","","","1",""
"Virginia 511","VADOT","Disabled Vehicle","Incident","I-95S south @ MM 162.200","Fairfax (County)","38.672688","-77.245144","Closed","9/26/14 6:11 AM","9/26/14 6:13 AM","1 minute","","","","","1",""
"Virginia 511","VADOT","Disabled Vehicle","Incident","I-66W west @ MM 69.000","Arlington","38.887404","-77.160128","Closed","9/26/14 8:14 AM","9/26/14 9:46 AM","1 hour 31 minutes","","","","","1",""
